,province,adcode,model,regYear,regMonth,popularity
28144,上海,310000,5d7fb682edd0f937,2017,9,1585
28199,上海,310000,5d7fb682edd0f937,2017,10,1395
28143,上海,310000,5d7fb682edd0f937,2017,11,1178
28145,上海,310000,5d7fb682edd0f937,2017,12,1150
11952,上海,310000,6155b214590c66e6,2016,1,4905
11953,上海,310000,6155b214590c66e6,2016,2,6444
11954,上海,310000,6155b214590c66e6,2016,3,6637
11955,上海,310000,6155b214590c66e6,2016,4,4771
11956,上海,310000,6155b214590c66e6,2016,5,4350
11957,上海,310000,6155b214590c66e6,2016,6,3966
11958,上海,310000,6155b214590c66e6,2016,7,4273
11959,上海,310000,6155b214590c66e6,2016,8,4271
11960,上海,310000,6155b214590c66e6,2016,9,4638
11961,上海,310000,6155b214590c66e6,2016,10,4880
11962,上海,310000,6155b214590c66e6,2016,11,3737
11963,上海,310000,6155b214590c66e6,2016,12,4091
11964,上海,310000,6155b214590c66e6,2017,1,3184
11965,上海,310000,6155b214590c66e6,2017,2,4232
11966,上海,310000,6155b214590c66e6,2017,3,3376
11967,上海,310000,6155b214590c66e6,2017,4,3444
11968,上海,310000,6155b214590c66e6,2017,5,3512
11969,上海,310000,6155b214590c66e6,2017,6,3052
11970,上海,310000,6155b214590c66e6,2017,7,2980
11971,上海,310000,6155b214590c66e6,2017,8,3237
11972,上海,310000,6155b214590c66e6,2017,9,2933
11973,上海,310000,6155b214590c66e6,2017,10,3094
11974,上海,310000,6155b214590c66e6,2017,11,2984
11975,上海,310000,6155b214590c66e6,2017,12,2988
27740,上海,310000,61e73e32ad101892,2016,1,290
27741,上海,310000,61e73e32ad101892,2016,2,398
27743,上海,310000,61e73e32ad101892,2016,3,375
27742,上海,310000,61e73e32ad101892,2016,4,259
27744,上海,310000,61e73e32ad101892,2016,5,265
27764,上海,310000,61e73e32ad101892,2016,6,218
27745,上海,310000,61e73e32ad101892,2016,7,251
27749,上海,310000,61e73e32ad101892,2016,8,241
27746,上海,310000,61e73e32ad101892,2016,9,262
27747,上海,310000,61e73e32ad101892,2016,10,286
27752,上海,310000,61e73e32ad101892,2016,11,227
27751,上海,310000,61e73e32ad101892,2016,12,248
27753,上海,310000,61e73e32ad101892,2017,1,221
27754,上海,310000,61e73e32ad101892,2017,2,324
27755,上海,310000,61e73e32ad101892,2017,3,243
27756,上海,310000,61e73e32ad101892,2017,4,222
27757,上海,310000,61e73e32ad101892,2017,5,221
27759,上海,310000,61e73e32ad101892,2017,6,200
27758,上海,310000,61e73e32ad101892,2017,7,270
27770,上海,310000,61e73e32ad101892,2017,8,273
27760,上海,310000,61e73e32ad101892,2017,9,279
27761,上海,310000,61e73e32ad101892,2017,10,297
27762,上海,310000,61e73e32ad101892,2017,11,271
27763,上海,310000,61e73e32ad101892,2017,12,242
11928,上海,310000,63065128401bb3ff,2016,1,1432
11929,上海,310000,63065128401bb3ff,2016,2,1545
11930,上海,310000,63065128401bb3ff,2016,3,1650
11931,上海,310000,63065128401bb3ff,2016,4,1364
11932,上海,310000,63065128401bb3ff,2016,5,1720
11933,上海,310000,63065128401bb3ff,2016,6,1705
11934,上海,310000,63065128401bb3ff,2016,7,1903
11935,上海,310000,63065128401bb3ff,2016,8,2092
11936,上海,310000,63065128401bb3ff,2016,9,2415
11937,上海,310000,63065128401bb3ff,2016,10,2497
11938,上海,310000,63065128401bb3ff,2016,11,2108
11939,上海,310000,63065128401bb3ff,2016,12,2294
11940,上海,310000,63065128401bb3ff,2017,1,1793
11941,上海,310000,63065128401bb3ff,2017,2,2302
11942,上海,310000,63065128401bb3ff,2017,3,1995
11943,上海,310000,63065128401bb3ff,2017,4,1567
11944,上海,310000,63065128401bb3ff,2017,5,1735
11945,上海,310000,63065128401bb3ff,2017,6,1596
11946,上海,310000,63065128401bb3ff,2017,7,1724
11947,上海,310000,63065128401bb3ff,2017,8,1631
11948,上海,310000,63065128401bb3ff,2017,9,1692
11949,上海,310000,63065128401bb3ff,2017,10,1953
11950,上海,310000,63065128401bb3ff,2017,11,1888
11951,上海,310000,63065128401bb3ff,2017,12,2017
12480,上海,310000,6858d6dfe680bdf7,2016,1,3413
12481,上海,310000,6858d6dfe680bdf7,2016,2,3700
12482,上海,310000,6858d6dfe680bdf7,2016,3,3582
12483,上海,310000,6858d6dfe680bdf7,2016,4,3786
12484,上海,310000,6858d6dfe680bdf7,2016,5,4075
12485,上海,310000,6858d6dfe680bdf7,2016,6,3195
12486,上海,310000,6858d6dfe680bdf7,2016,7,3034
12487,上海,310000,6858d6dfe680bdf7,2016,8,3116
12488,上海,310000,6858d6dfe680bdf7,2016,9,3312
12489,上海,310000,6858d6dfe680bdf7,2016,10,3514
12490,上海,310000,6858d6dfe680bdf7,2016,11,3377
12491,上海,310000,6858d6dfe680bdf7,2016,12,3724
12492,上海,310000,6858d6dfe680bdf7,2017,1,3245
12493,上海,310000,6858d6dfe680bdf7,2017,2,3905
12494,上海,310000,6858d6dfe680bdf7,2017,3,2765
12495,上海,310000,6858d6dfe680bdf7,2017,4,2518
12496,上海,310000,6858d6dfe680bdf7,2017,5,2357
12497,上海,310000,6858d6dfe680bdf7,2017,6,2109
12498,上海,310000,6858d6dfe680bdf7,2017,7,2221
12499,上海,310000,6858d6dfe680bdf7,2017,8,2423
12500,上海,310000,6858d6dfe680bdf7,2017,9,2328
12501,上海,310000,6858d6dfe680bdf7,2017,10,2121
12502,上海,310000,6858d6dfe680bdf7,2017,11,1980
12503,上海,310000,6858d6dfe680bdf7,2017,12,2273
12456,上海,310000,7023efdab9cedc03,2016,1,2658
12457,上海,310000,7023efdab9cedc03,2016,2,2417
12458,上海,310000,7023efdab9cedc03,2016,3,2591
12459,上海,310000,7023efdab9cedc03,2016,4,2039
12460,上海,310000,7023efdab9cedc03,2016,5,1977
12461,上海,310000,7023efdab9cedc03,2016,6,1670
12462,上海,310000,7023efdab9cedc03,2016,7,1812
12463,上海,310000,7023efdab9cedc03,2016,8,1964
12464,上海,310000,7023efdab9cedc03,2016,9,2285
12465,上海,310000,7023efdab9cedc03,2016,10,2256
12466,上海,310000,7023efdab9cedc03,2016,11,1885
12467,上海,310000,7023efdab9cedc03,2016,12,1982
12468,上海,310000,7023efdab9cedc03,2017,1,1591
12469,上海,310000,7023efdab9cedc03,2017,2,1903
12470,上海,310000,7023efdab9cedc03,2017,3,1592
12471,上海,310000,7023efdab9cedc03,2017,4,1869
12472,上海,310000,7023efdab9cedc03,2017,5,1582
12473,上海,310000,7023efdab9cedc03,2017,6,1457
12474,上海,310000,7023efdab9cedc03,2017,7,2263
12475,上海,310000,7023efdab9cedc03,2017,8,2280
12476,上海,310000,7023efdab9cedc03,2017,9,1913
12477,上海,310000,7023efdab9cedc03,2017,10,1766
12478,上海,310000,7023efdab9cedc03,2017,11,1570
12479,上海,310000,7023efdab9cedc03,2017,12,1500
27979,上海,310000,7245e0ee27b195cd,2016,1,257
27980,上海,310000,7245e0ee27b195cd,2016,2,315
27983,上海,310000,7245e0ee27b195cd,2016,3,509
27981,上海,310000,7245e0ee27b195cd,2016,4,352
27982,上海,310000,7245e0ee27b195cd,2016,5,329
27985,上海,310000,7245e0ee27b195cd,2016,6,446
27988,上海,310000,7245e0ee27b195cd,2016,7,486
27984,上海,310000,7245e0ee27b195cd,2016,8,442
27986,上海,310000,7245e0ee27b195cd,2016,9,500
27987,上海,310000,7245e0ee27b195cd,2016,10,422
27993,上海,310000,7245e0ee27b195cd,2016,11,532
27990,上海,310000,7245e0ee27b195cd,2016,12,551
27991,上海,310000,7245e0ee27b195cd,2017,1,506
27992,上海,310000,7245e0ee27b195cd,2017,2,543
28001,上海,310000,7245e0ee27b195cd,2017,3,727
27994,上海,310000,7245e0ee27b195cd,2017,4,527
27995,上海,310000,7245e0ee27b195cd,2017,5,622
27996,上海,310000,7245e0ee27b195cd,2017,6,549
27997,上海,310000,7245e0ee27b195cd,2017,7,491
27998,上海,310000,7245e0ee27b195cd,2017,8,570
28032,上海,310000,7245e0ee27b195cd,2017,9,651
27999,上海,310000,7245e0ee27b195cd,2017,10,740
28000,上海,310000,7245e0ee27b195cd,2017,11,723
28002,上海,310000,7245e0ee27b195cd,2017,12,786
27511,上海,310000,79de4e4b24c35b04,2016,1,4524
27506,上海,310000,79de4e4b24c35b04,2016,2,3700
27522,上海,310000,79de4e4b24c35b04,2016,3,3952
27514,上海,310000,79de4e4b24c35b04,2016,4,3016
27505,上海,310000,79de4e4b24c35b04,2016,5,3528
27508,上海,310000,79de4e4b24c35b04,2016,6,3401
27507,上海,310000,79de4e4b24c35b04,2016,7,3359
27504,上海,310000,79de4e4b24c35b04,2016,8,3326
27516,上海,310000,79de4e4b24c35b04,2016,9,3690
27510,上海,310000,79de4e4b24c35b04,2016,10,4633
27523,上海,310000,79de4e4b24c35b04,2016,11,3899
27512,上海,310000,79de4e4b24c35b04,2016,12,4527
27509,上海,310000,79de4e4b24c35b04,2017,1,3774
27518,上海,310000,79de4e4b24c35b04,2017,2,4963
27513,上海,310000,79de4e4b24c35b04,2017,3,4354
27515,上海,310000,79de4e4b24c35b04,2017,4,2648
27524,上海,310000,79de4e4b24c35b04,2017,5,2517
27526,上海,310000,79de4e4b24c35b04,2017,6,2222
27517,上海,310000,79de4e4b24c35b04,2017,7,1998
27519,上海,310000,79de4e4b24c35b04,2017,8,2120
27525,上海,310000,79de4e4b24c35b04,2017,9,2099
27520,上海,310000,79de4e4b24c35b04,2017,10,2066
27521,上海,310000,79de4e4b24c35b04,2017,11,2068
27630,上海,310000,79de4e4b24c35b04,2017,12,2129
27787,上海,310000,7a7885e2d7c00bcf,2016,1,942
27789,上海,310000,7a7885e2d7c00bcf,2016,2,1127
27788,上海,310000,7a7885e2d7c00bcf,2016,3,1224
27791,上海,310000,7a7885e2d7c00bcf,2016,4,1058
27796,上海,310000,7a7885e2d7c00bcf,2016,5,1129
27792,上海,310000,7a7885e2d7c00bcf,2016,6,891
27793,上海,310000,7a7885e2d7c00bcf,2016,7,873
27794,上海,310000,7a7885e2d7c00bcf,2016,8,882
27795,上海,310000,7a7885e2d7c00bcf,2016,9,824
27881,上海,310000,7a7885e2d7c00bcf,2016,10,926
27798,上海,310000,7a7885e2d7c00bcf,2016,11,779
27799,上海,310000,7a7885e2d7c00bcf,2016,12,875
27800,上海,310000,7a7885e2d7c00bcf,2017,1,712
27801,上海,310000,7a7885e2d7c00bcf,2017,2,1040
27802,上海,310000,7a7885e2d7c00bcf,2017,3,832
27803,上海,310000,7a7885e2d7c00bcf,2017,4,818
27804,上海,310000,7a7885e2d7c00bcf,2017,5,798
27809,上海,310000,7a7885e2d7c00bcf,2017,6,731
27813,上海,310000,7a7885e2d7c00bcf,2017,7,880
27805,上海,310000,7a7885e2d7c00bcf,2017,8,1041
27806,上海,310000,7a7885e2d7c00bcf,2017,9,934
27807,上海,310000,7a7885e2d7c00bcf,2017,10,957
27887,上海,310000,7a7885e2d7c00bcf,2017,11,944
27808,上海,310000,7a7885e2d7c00bcf,2017,12,869
12576,上海,310000,7aab7fca2470987e,2016,1,343
12577,上海,310000,7aab7fca2470987e,2016,2,426
12578,上海,310000,7aab7fca2470987e,2016,3,434
12579,上海,310000,7aab7fca2470987e,2016,4,401
12580,上海,310000,7aab7fca2470987e,2016,5,421
12581,上海,310000,7aab7fca2470987e,2016,6,351
12582,上海,310000,7aab7fca2470987e,2016,7,355
12583,上海,310000,7aab7fca2470987e,2016,8,318
12584,上海,310000,7aab7fca2470987e,2016,9,325
12585,上海,310000,7aab7fca2470987e,2016,10,333
12586,上海,310000,7aab7fca2470987e,2016,11,305
12587,上海,310000,7aab7fca2470987e,2016,12,313
12588,上海,310000,7aab7fca2470987e,2017,1,299
12589,上海,310000,7aab7fca2470987e,2017,2,348
12590,上海,310000,7aab7fca2470987e,2017,3,285
12591,上海,310000,7aab7fca2470987e,2017,4,286
12592,上海,310000,7aab7fca2470987e,2017,5,285
12593,上海,310000,7aab7fca2470987e,2017,6,217
12594,上海,310000,7aab7fca2470987e,2017,7,318
12595,上海,310000,7aab7fca2470987e,2017,8,312
12596,上海,310000,7aab7fca2470987e,2017,9,301
12597,上海,310000,7aab7fca2470987e,2017,10,309
12598,上海,310000,7aab7fca2470987e,2017,11,303
12599,上海,310000,7aab7fca2470987e,2017,12,347
27534,上海,310000,7cf283430b3b5e38,2016,1,3212
27527,上海,310000,7cf283430b3b5e38,2016,2,3096
27533,上海,310000,7cf283430b3b5e38,2016,3,3452
27528,上海,310000,7cf283430b3b5e38,2016,4,3301
27529,上海,310000,7cf283430b3b5e38,2016,5,3291
27530,上海,310000,7cf283430b3b5e38,2016,6,3013
27535,上海,310000,7cf283430b3b5e38,2016,7,2942
27531,上海,310000,7cf283430b3b5e38,2016,8,3192
27532,上海,310000,7cf283430b3b5e38,2016,9,3575
27536,上海,310000,7cf283430b3b5e38,2016,10,3566
27553,上海,310000,7cf283430b3b5e38,2016,11,3059
27538,上海,310000,7cf283430b3b5e38,2016,12,3236
27537,上海,310000,7cf283430b3b5e38,2017,1,2225
27638,上海,310000,7cf283430b3b5e38,2017,2,2865
27539,上海,310000,7cf283430b3b5e38,2017,3,2674
27540,上海,310000,7cf283430b3b5e38,2017,4,2360
27541,上海,310000,7cf283430b3b5e38,2017,5,2438
27542,上海,310000,7cf283430b3b5e38,2017,6,2186
27543,上海,310000,7cf283430b3b5e38,2017,7,2543
27544,上海,310000,7cf283430b3b5e38,2017,8,2720
27546,上海,310000,7cf283430b3b5e38,2017,9,2435
27545,上海,310000,7cf283430b3b5e38,2017,10,2363
27547,上海,310000,7cf283430b3b5e38,2017,11,2077
27548,上海,310000,7cf283430b3b5e38,2017,12,2269
12120,上海,310000,8c915fe4632fb9fa,2016,1,1275
12121,上海,310000,8c915fe4632fb9fa,2016,2,1415
12122,上海,310000,8c915fe4632fb9fa,2016,3,1258
12123,上海,310000,8c915fe4632fb9fa,2016,4,881
12124,上海,310000,8c915fe4632fb9fa,2016,5,901
12125,上海,310000,8c915fe4632fb9fa,2016,6,885
12126,上海,310000,8c915fe4632fb9fa,2016,7,911
12127,上海,310000,8c915fe4632fb9fa,2016,8,886
12128,上海,310000,8c915fe4632fb9fa,2016,9,1018
12129,上海,310000,8c915fe4632fb9fa,2016,10,1049
12130,上海,310000,8c915fe4632fb9fa,2016,11,907
12131,上海,310000,8c915fe4632fb9fa,2016,12,935
12132,上海,310000,8c915fe4632fb9fa,2017,1,756
12133,上海,310000,8c915fe4632fb9fa,2017,2,951
12134,上海,310000,8c915fe4632fb9fa,2017,3,855
12135,上海,310000,8c915fe4632fb9fa,2017,4,753
12136,上海,310000,8c915fe4632fb9fa,2017,5,656
12137,上海,310000,8c915fe4632fb9fa,2017,6,590
12138,上海,310000,8c915fe4632fb9fa,2017,7,589
12139,上海,310000,8c915fe4632fb9fa,2017,8,628
12140,上海,310000,8c915fe4632fb9fa,2017,9,570
12141,上海,310000,8c915fe4632fb9fa,2017,10,606
12142,上海,310000,8c915fe4632fb9fa,2017,11,596
12143,上海,310000,8c915fe4632fb9fa,2017,12,589
12144,上海,310000,936168bd4850913d,2016,1,263
12145,上海,310000,936168bd4850913d,2016,2,279
12146,上海,310000,936168bd4850913d,2016,3,260
12147,上海,310000,936168bd4850913d,2016,4,185
12148,上海,310000,936168bd4850913d,2016,5,138
12149,上海,310000,936168bd4850913d,2016,6,126
12150,上海,310000,936168bd4850913d,2016,7,138
12151,上海,310000,936168bd4850913d,2016,8,151
12152,上海,310000,936168bd4850913d,2016,9,177
12153,上海,310000,936168bd4850913d,2016,10,147
12154,上海,310000,936168bd4850913d,2016,11,109
12155,上海,310000,936168bd4850913d,2016,12,185
12156,上海,310000,936168bd4850913d,2017,1,191
12157,上海,310000,936168bd4850913d,2017,2,227
12158,上海,310000,936168bd4850913d,2017,3,191
12159,上海,310000,936168bd4850913d,2017,4,376
12160,上海,310000,936168bd4850913d,2017,5,214
12161,上海,310000,936168bd4850913d,2017,6,272
12162,上海,310000,936168bd4850913d,2017,7,132
12163,上海,310000,936168bd4850913d,2017,8,190
12164,上海,310000,936168bd4850913d,2017,9,188
12165,上海,310000,936168bd4850913d,2017,10,179
12166,上海,310000,936168bd4850913d,2017,11,123
12167,上海,310000,936168bd4850913d,2017,12,150
12288,上海,310000,97f15de12cfabbd5,2016,1,2818
12289,上海,310000,97f15de12cfabbd5,2016,2,1201
12290,上海,310000,97f15de12cfabbd5,2016,3,1232
12291,上海,310000,97f15de12cfabbd5,2016,4,888
12292,上海,310000,97f15de12cfabbd5,2016,5,840
12293,上海,310000,97f15de12cfabbd5,2016,6,800
12294,上海,310000,97f15de12cfabbd5,2016,7,819
12295,上海,310000,97f15de12cfabbd5,2016,8,822
12296,上海,310000,97f15de12cfabbd5,2016,9,927
12297,上海,310000,97f15de12cfabbd5,2016,10,1034
12298,上海,310000,97f15de12cfabbd5,2016,11,883
12299,上海,310000,97f15de12cfabbd5,2016,12,1045
12300,上海,310000,97f15de12cfabbd5,2017,1,916
12301,上海,310000,97f15de12cfabbd5,2017,2,1226
12302,上海,310000,97f15de12cfabbd5,2017,3,1042
12303,上海,310000,97f15de12cfabbd5,2017,4,844
12304,上海,310000,97f15de12cfabbd5,2017,5,821
12305,上海,310000,97f15de12cfabbd5,2017,6,812
12306,上海,310000,97f15de12cfabbd5,2017,7,1030
12307,上海,310000,97f15de12cfabbd5,2017,8,1079
12308,上海,310000,97f15de12cfabbd5,2017,9,1106
12309,上海,310000,97f15de12cfabbd5,2017,10,1094
12310,上海,310000,97f15de12cfabbd5,2017,11,1008
12311,上海,310000,97f15de12cfabbd5,2017,12,1107
27667,上海,310000,9c1c7ee8ebdda299,2016,1,516
27668,上海,310000,9c1c7ee8ebdda299,2016,2,533
27670,上海,310000,9c1c7ee8ebdda299,2016,3,505
27669,上海,310000,9c1c7ee8ebdda299,2016,4,395
27690,上海,310000,9c1c7ee8ebdda299,2016,5,351
27673,上海,310000,9c1c7ee8ebdda299,2016,6,321
27674,上海,310000,9c1c7ee8ebdda299,2016,7,344
27675,上海,310000,9c1c7ee8ebdda299,2016,8,331
27676,上海,310000,9c1c7ee8ebdda299,2016,9,332
27677,上海,310000,9c1c7ee8ebdda299,2016,10,316
27689,上海,310000,9c1c7ee8ebdda299,2016,11,231
27678,上海,310000,9c1c7ee8ebdda299,2016,12,296
27679,上海,310000,9c1c7ee8ebdda299,2017,1,290
27797,上海,310000,9c1c7ee8ebdda299,2017,2,275
27680,上海,310000,9c1c7ee8ebdda299,2017,3,255
27739,上海,310000,9c1c7ee8ebdda299,2017,4,329
27681,上海,310000,9c1c7ee8ebdda299,2017,5,177
27682,上海,310000,9c1c7ee8ebdda299,2017,6,197
27692,上海,310000,9c1c7ee8ebdda299,2017,7,128
27683,上海,310000,9c1c7ee8ebdda299,2017,8,223
27684,上海,310000,9c1c7ee8ebdda299,2017,9,323
27685,上海,310000,9c1c7ee8ebdda299,2017,10,253
27686,上海,310000,9c1c7ee8ebdda299,2017,11,218
27687,上海,310000,9c1c7ee8ebdda299,2017,12,192
28099,上海,310000,a207df29ec9583f0,2016,1,1909
28100,上海,310000,a207df29ec9583f0,2016,2,1965
28101,上海,310000,a207df29ec9583f0,2016,3,1970
28103,上海,310000,a207df29ec9583f0,2016,4,1648
28105,上海,310000,a207df29ec9583f0,2016,5,1559
28102,上海,310000,a207df29ec9583f0,2016,6,1337
28104,上海,310000,a207df29ec9583f0,2016,7,1406
28106,上海,310000,a207df29ec9583f0,2016,8,1524
28113,上海,310000,a207df29ec9583f0,2016,9,1368
28108,上海,310000,a207df29ec9583f0,2016,10,1401
28107,上海,310000,a207df29ec9583f0,2016,11,1515
28109,上海,310000,a207df29ec9583f0,2016,12,1698
28110,上海,310000,a207df29ec9583f0,2017,1,1514
28111,上海,310000,a207df29ec9583f0,2017,2,1970
28112,上海,310000,a207df29ec9583f0,2017,3,1818
28114,上海,310000,a207df29ec9583f0,2017,4,1758
28115,上海,310000,a207df29ec9583f0,2017,5,1644
28117,上海,310000,a207df29ec9583f0,2017,6,1670
28127,上海,310000,a207df29ec9583f0,2017,7,2494
28118,上海,310000,a207df29ec9583f0,2017,8,2724
28119,上海,310000,a207df29ec9583f0,2017,9,2497
28130,上海,310000,a207df29ec9583f0,2017,10,2382
28120,上海,310000,a207df29ec9583f0,2017,11,2081
28121,上海,310000,a207df29ec9583f0,2017,12,2221
27908,上海,310000,a28bb927b6fcb33c,2016,1,669
27909,上海,310000,a28bb927b6fcb33c,2016,2,690
27910,上海,310000,a28bb927b6fcb33c,2016,3,689
27911,上海,310000,a28bb927b6fcb33c,2016,4,551
27912,上海,310000,a28bb927b6fcb33c,2016,5,509
27971,上海,310000,a28bb927b6fcb33c,2016,6,485
27913,上海,310000,a28bb927b6fcb33c,2016,7,468
28003,上海,310000,a28bb927b6fcb33c,2016,8,508
27914,上海,310000,a28bb927b6fcb33c,2016,9,571
27915,上海,310000,a28bb927b6fcb33c,2016,10,548
27916,上海,310000,a28bb927b6fcb33c,2016,11,502
27917,上海,310000,a28bb927b6fcb33c,2016,12,534
27919,上海,310000,a28bb927b6fcb33c,2017,1,382
27918,上海,310000,a28bb927b6fcb33c,2017,2,457
28033,上海,310000,a28bb927b6fcb33c,2017,3,304
27920,上海,310000,a28bb927b6fcb33c,2017,4,315
27921,上海,310000,a28bb927b6fcb33c,2017,5,307
28025,上海,310000,a28bb927b6fcb33c,2017,6,302
27922,上海,310000,a28bb927b6fcb33c,2017,7,335
27924,上海,310000,a28bb927b6fcb33c,2017,8,324
27926,上海,310000,a28bb927b6fcb33c,2017,9,345
27927,上海,310000,a28bb927b6fcb33c,2017,10,383
27928,上海,310000,a28bb927b6fcb33c,2017,11,374
27929,上海,310000,a28bb927b6fcb33c,2017,12,421
28198,上海,310000,a432c483b5beb856,2016,1,379
28197,上海,310000,a432c483b5beb856,2016,2,431
28074,上海,310000,a432c483b5beb856,2016,3,413
28076,上海,310000,a432c483b5beb856,2016,4,293
28078,上海,310000,a432c483b5beb856,2016,5,263
28079,上海,310000,a432c483b5beb856,2016,6,257
28080,上海,310000,a432c483b5beb856,2016,7,255
28081,上海,310000,a432c483b5beb856,2016,8,273
28082,上海,310000,a432c483b5beb856,2016,9,301
28083,上海,310000,a432c483b5beb856,2016,10,307
28084,上海,310000,a432c483b5beb856,2016,11,249
28085,上海,310000,a432c483b5beb856,2016,12,263
28086,上海,310000,a432c483b5beb856,2017,1,198
28087,上海,310000,a432c483b5beb856,2017,2,247
28088,上海,310000,a432c483b5beb856,2017,3,168
28089,上海,310000,a432c483b5beb856,2017,4,170
28090,上海,310000,a432c483b5beb856,2017,5,152
28091,上海,310000,a432c483b5beb856,2017,6,161
28097,上海,310000,a432c483b5beb856,2017,7,155
28098,上海,310000,a432c483b5beb856,2017,8,190
28092,上海,310000,a432c483b5beb856,2017,9,176
28094,上海,310000,a432c483b5beb856,2017,10,177
28093,上海,310000,a432c483b5beb856,2017,11,158
28095,上海,310000,a432c483b5beb856,2017,12,184
28148,上海,310000,a9a43d1a7ecbe75d,2016,1,247
28147,上海,310000,a9a43d1a7ecbe75d,2016,2,394
28166,上海,310000,a9a43d1a7ecbe75d,2016,3,387
28149,上海,310000,a9a43d1a7ecbe75d,2016,4,333
28150,上海,310000,a9a43d1a7ecbe75d,2016,5,392
28151,上海,310000,a9a43d1a7ecbe75d,2016,6,403
28169,上海,310000,a9a43d1a7ecbe75d,2016,7,352
28152,上海,310000,a9a43d1a7ecbe75d,2016,8,375
28153,上海,310000,a9a43d1a7ecbe75d,2016,9,324
28155,上海,310000,a9a43d1a7ecbe75d,2016,10,334
28154,上海,310000,a9a43d1a7ecbe75d,2016,11,339
